comment,token
저 커리쉴쓰는데 에센스 향기 진짜 뒤집어지는것 넘나조아요,"['저', '커리', '에센스', '향기', '진짜']"
썸넬보고 효진님인거 못알아봄 ,"['썸넬', '보고', '효진']"
이쯤되면 진짜 효진님 지인되고 싶어라  진짜 저랑 아는동생 해주세염  소중하게 모실게염,"['이쯤', '진짜', '효진', '지인', '진짜', '저', '동생', '염', '염']"
헉 서울 오셨었다니언제 다시 오시나요  혹시 마주치면 하이파이브 오지게 날린 다음 길거리에서 깡 춤 춰드릴수 있음,"['서울', '언제', '다시', '혹시', '하이파이브', '오지', '다음', '길거리', '깡', '춤']"
23분 순삭 너무 재밌어요❤️,['순삭']
18:44 언니 개그 취저 ,"['언니', '개그', '취저']"
유경님 멀리보지말래 어필하는거 너무 웃겨요,"['유경', '멀리', '어필']"
Your dog is so cute <3 What breed is it,[]
언냐 수중촬영도 한번 해주세요언니의 예쁜미모 남겨놔야 된다면서,"['언', '수중', '촬영', '한번', '언니', '미모']"
언니 애기동자같애요❤️,"['언니', '애기', '동자', '애']"
12:37에 나오는 운동화는 뭔가요이뻐서요,"['운동화', '가요']"
 효진니이이임  왜이렇게 너무 잘 꾸며두신거에요 나도 저런데에서 살고싶드아아 그런데 강아지한테 튤립이 안좋을 수 있는데 혹시 모르실까봐서 말씀드려요  튤립을 포함한 백합과 식물이 좋지 않은걸로 알고있어용 ,"['효진', '이임', '왜', '드', '아아', '강아지', '튤립', '수', '혹시', '튤립', '포함', '백합', '식물', '걸']"
와 실장님()집뭐양고급지당 효진언니 브이로그맛집이라면서맛이난다,"['실장', '집뭐', '고급', '지당', '효진', '브이', '맛집', '면서', '맛']"
다 좋은데 카메라 무빙 이번 편 조금 어지러워유,"['카메라', '무빙', '이번', '편', '조금', '유']"
오모 종이로 된 꽃병 너무 쎈스 아는 강남언니 추천  우오 실장님 그릇 투어 함 해야겠는데요국 그릇 너무 예뻐용,"['모', '종이', '꽃병', '쎈스', '강남', '추천', '오', '실장', '그릇', '투어', '함', '국', '그릇']"
메이크업 영상보다 일상 영상만 맨날 봐여 우울할 때 보면 넘 행복해져여 효진씨 사랑해여 하뚜,"['메이크업', '영상', '일상', '영상', '때', '효진', '사랑', '뚜']"
11:29 이때 입고있는 상의 정보 아시는분 ,"['때', '상의', '정보', '아시', '분']"
진짜브이로그 너무 좋아요 언니누 머리 흔드는거 너무 웃김빵 먹다가 웃겨서 멈춤🤣🤣,"['진짜', '브이', '로그', '언니', '누', '머리', '빵']"
07:08 고급적 거리두기 ,"['고급', '거리', '두기']"
선댓글 후감상갑니다 일단 감상전에 언니를 고화질로 보기위해서 핵 더러운 폰을 안경닦이로 깨끗이 닦고 깨끗한 화면으로 영접합니다,"['선', '댓글', '후', '감상', '일단', '감상', '전', '언니', '고화질', '보기', '위해', '핵', '폰', '안경닦이', '화면', '영접']"
효진님 브이로그 넘 재밌어용 항상 좋은 영상 감사해요,"['효진', '브이', '로그', '항상', '영상']"
언니 알록달록 키높이 신발 정보좀요,"['언니', '알록달록', '키', '높이', '신발', '정보', '좀']"
희귀종 ,"['희귀', '종']"
진짜 운동하면 꿀잠자요 ,"['진짜', '운동', '꿀잠']"
집 존나 좋다,"['집', '존나']"
호피기린아닌가영,"['호피', '기린', '영']"
우앙 언니 저도 실키오일세럼쓰는데 저거 진짜 좋죠,"['언니', '저', '실', '키오', '럼', '거', '진짜']"
사랑해여❤️,['사랑']
아니 편집 완전 재밌어요,"['편집', '완전']"
저 책 이름이 무엇일까요 넘 해보고싶어요,"['저', '책', '이름', '무엇', '요']"
아진짜 편집 자막 욀케 웃겨여,"['진짜', '편집', '자막', '욀케']"
꺄아앙아아 기다렸어요언니 진짜 제삶에낙 감사해영,"['꺄', '아앙', '아아', '언니', '진짜', '삶', '낙', '영']"
언니 유산균 어디꺼에용,"['언니', '유산균', '어디', '용']"
기다렸어요 ,[]
너무 재밌어요 항상 잘보고 있습니당,"['항상', '습']"
효진님 가방 어디꺼에요,"['효진', '가방', '어디']"
앗싸 일등 ,"['앗', '일등']"
흐엉 숙제해야되는데 언니보러 왔숴요 진짜 영양제 먹는거 귀찮쥬 귀찮쥬,"['흐엉', '숙제', '언니', '숴', '진짜', '양제', '귀찮쥬', '귀찮쥬']"
오늘도,['오늘']
유명 연예인들이나 유튜버분들 그림 잘그리는거 보면 너무 신기함,"['유명', '연예인', '유', '튜버', '그림']"
넘이뻐용,[]
언니 러그 정보 좀 주세요 ,"['언니', '러그', '정보', '좀']"
맨첨 부분 효진쓰 중심으루 1시방향 나만 먼진 줄 알앗냐,"['맨', '부분', '효진', '중심', '으루', '나', '줄']"
카메라 닦아 주고 싶은 사람 저 뿐인가요 🤷♀️🤷♀️,"['카메라', '사람', '저', '뿐']"
언니 룸 너무 알록달록 예뿌다 지쨔✨✨✨🤗,"['언니', '룸', '알록달록', '예뿌', '지쨔']"
영상초반에 자주나오는 가방 정보아시는붕,"['영상', '초반', '자주', '가방', '정보', '아시', '붕']"
조효진 내힐링❤️,"['조효진', '힐링']"
11:36쯤 나오는 위에 남색 가디건 어디껀가영 너무이뻐요-,"['쯤', '위', '남색', '가디건', '어디', '껀', '영']"
카메라 너무 어지러워요 ,['카메라']
악>______<보고싶었어염,"['악', '염']"
조있그브  재밌어 사랑해 핡핡,"['브', '사랑', '핡핡']"
싸랑해요🥰❤,['싸랑']
딸기 초코파이 맛있어여,"['딸기', '초코파이']"
효진언니 사랑해요,"['효진', '사랑']"
유튜버중 효진님 브이로그가 젤 맛집입니다 ,"['유튜버중', '효진', '브이', '로그', '젤', '맛집']"
캔들× 초o 양초o우리말이 더 예뻐요,"['캔들', '초', '양초', '우리말', '더']"
우와 1등으로 댓글써요 조효진이 미래다,"['댓글', '조효진', '미래']"
무조건 좋아요 부터 누르고 보는 효딘쓰 븨로그🥰♥️,"['무조건', '부터', '효딘쓰', '븨', '로그']"
언니 2깡음 대체 언제 나오냐구요,"['언니', '깡음', '대체', '언제']"
복실이를 부를때마다 복’시리’로 들리는지시리가 대답합니다,"['복실', '때', '복', '시리', '로', '시리', '대답']"
복실이 기린같아요,"['복실', '기린']"
언니도 오늘의 집,"['언니', '오늘', '집']"
45초만에 들어온 건 처음,"['건', '처음']"
요즘도 셀카어플 360만 쓰나요 알려주세요 언니  ,"['요즘', '셀카', '어플', '언니']"
언니 나 가져,"['언니', '나']"
언니는 저한테 제일 핫한 연예인이에여 ,"['언니', '저', '제일', '핫', '연예인']"
커리쉴 크리닉 가서 받으면 얼마예용,"['커리', '크리', '닉', '얼마', '용']"
11:30에 나오는 탑은 어디건가요 쇼핑몰에 없숴 ,"['탑', '어디', '건가', '쇼핑몰', '숴']"
복실스 옷 입는 거 싫어하는구낭,"['복실스', '옷', '거', '낭']"
우왕 나랑 커플 잠옷,"['우왕', '나', '커플', '잠옷']"
효진님 11:27 여기에 입고나오신 금장단추달린 상의 정보 여쭤봐두 되나욤 ❤️,"['효진', '여기', '금', '단추', '상의', '정보', '되나욤']"
언니 유산균은 저녁식후에 먹는게 좋대요,"['언니', '유산균', '저녁', '후', '대요']"
갱남이라서 그런지 마켓 price덜이 두i zi B지게 비싸네요 보는걸로 맨족쿠하고 가겠습니다,"['갱남', '마켓', '덜', '두', '지게', '보', '는걸', '맨족쿠']"
알록달록한 키높이 운동화 정보 좀  알수잇을까요,"['키', '높이', '운동화', '정보', '좀']"
당신 내가 많이 기다려쒀,"['당신', '내']"
내방은 알록달록안해도 정신없어보이는데 효진님 집은 왜 이뻐보일까요,"['방', '알록달록', '안해', '정신', '효진', '왜', '요']"
언니  러그 정보 알 수 있을까요,"['언니', '러그', '정보', '알', '수']"
오늘도 뒤집어 놓으셧다,"['오늘', '셧다']"
유경씨가 언니분이신 거죠,"['유경', '언니', '거']"
머리는 피스로 붙이신 걸까용,"['머리', '피스', '용']"
그 분이라 말하는 거 버면 헉시 남친,"['그', '분', '말', '거', '버', '시', '남친']"
언니 목걸이모에용,"['언니', '목걸이', '모에', '용']"
24:00,[]
해운대 번개만남 해주세요  ❤️❤️,"['해운대', '번개', '만남']"
성격 너무 좋으세요 털털한성격넘 좋아여,"['성격', '털털', '성격']"
새신발 정보혹쉬아시나요,"['신발', '정보', '혹']"
언니 호피 아니고 기린무늬 아니에여  ,"['언니', '호피', '기린', '무늬']"
♥,[]
저거 책 이름이 뭔가요 효진님,"['거', '책', '이름', '뭔가', '효진']"
복실이 호피가 아니라 길쭉해서 기린이 된거같아여,"['복실', '호피', '기린', '된거']"
스킵하나도 안하고 너무 재밌쟈냐 아 근데 신발이쀼다 어디거예요 현기증나요,"['스킵', '하나', '안', '재밌쟈', '신발', '쀼', '어디', '거', '현기증', '요']"
복실이도 그럴거에욧 여기저기서 많이 봤는데 개들이 옷 입는걸 그렇게 싫어한대요 저도 나중에 강아지 키우면 안 입힐려구요 개들이 싫은걸 시키는건 인간의 이기심과 과한 욕심 아닐까요 어떻게 보면 학대 (언니가 학대를 한다는건 전혀 아닙니다) 저는 진짜 복실이가 행복하게 뛰어놀 수 있기를 바라는 마음에서 적어봅니당 아무튼 20만 때부터 본 효지니언니 너무 좋아용 조있그브 개꿀잼,"['복실', '욧', '여기저기', '개', '옷', '대요', '저', '나중', '강아지', '안', '구', '개', '인간', '이기심', '과', '욕심', '요', '학대', '언니', '학대', '건', '전혀', '저', '진짜', '복실', '수', '마음', '때', '효지니', '브', '개꿀잼']"
미용실갈때 가방 모에용 끈예뻐요 궁금해유,"['미용실', '때', '가방', '모에', '용', '끈', '유']"
모야모야 완전 나,"['모야', '모야', '완전', '나']"
유경씨가 효진언니 친언니에요,"['유경', '효진', '친언니']"
아니 머리무슨일이라믄서,"['머리', '일이']"
신발 뭐에요,"['신발', '뭐']"
복실이가 가발이랑 똑같이 생겼네요,"['복실', '가발']"
아 빨리 과제 끝내고 격하게 보고싶다,"['과제', '격하']"
한시간짜리로 만들어주세용❤️,"['시간', '리']"
편집 진짜 너무 재밌어요 ,"['편집', '진짜']"
향초 만드는곳  홍보인가요,"['향초', '곳', '홍보']"
혹시 정실장님은 무슨 실장님이신가요 자주나오시는데 궁금해서요,"['혹시', '정실', '장님', '무슨', '실장', '가요', '자주']"
오늘따라 김혜수 닮은거같다,"['오늘', '김혜수']"
오늘 편집이 뭔가 새로운 느낌인듯 아닌듯어쨋간 너무 좋아요 오늘도 새로워 ,"['오늘', '편집', '뭔가', '듯', '쨋', '오늘']"
03:18 가방정보 아시는분  넘모예쁜것🤍,"['가방', '정보', '아시', '분', '모']"
언니 복실이 보면 캐시 생각 안나요  문득 캐시 보고싶을 때 있을 것 같애,"['언니', '복실', '캐시', '생각', '안나', '문득', '캐시', '때', '것', '애']"
효진님 초반에 맨 가방 정보 아시는 분 있나요,"['효진', '초반', '맨', '가방', '정보', '아시', '분']"
브이로그 너무 재밋어요진심 집에서 하루종일 누워있는데 이거보니깐 저도 집에서라도 부지런히 있어야할듯 브이로그 자주 올려주세요❤️❤️언니 그리고 우울해하지마용,"['브이', '로그', '재밋', '진심', '집', '하루', '종일', '거보', '저', '집', '브이', '로그', '자주', '언니', '용']"
미쳤어 중맬루 과제 끝내고 신나게 폰질 하구 있었는데 딱 맞췄지 모얌❤️❤️❤️❤️❤️,"['중맬루', '과제', '폰질', '모얌']"
처음에 나오는 집 누구네 집인지 알려주실 분 계신가여,"['처음', '집', '누구', '집', '분']"
방만 둘러봐도 정말 감각있다는 게 느껴져요,"['방만', '정말', '감각', '게']"
언니 썸네일 왼쪽은 진짜 역대급 존옌데 오른쪽은 굽다가 만 도자기 같아욥,"['언니', '썸네일', '왼쪽', '진짜', '역대', '존옌데', '오른쪽', '만', '도자기', '욥']"
Petition for this woman to be cast as the lead role for true beautyVote here          Ps:This is a compliment she’s beautiful without make up and gorgeous with it🦋,[]
For those who are saying she’s like jugyeong in true beauty well i totally agree with you guys but it doesn’t mean she’s ugly without makeup but i would say her normal face is pretty and with a makeup on she’s gorgeous,[]
this is like the True Beauty webtoon ,[]
I watched this and feel like I see my best friend in front me She's nice and kind person even in the first watch I'm new in this channel Love her Hwaiting eonnie,[]
I like how she says I'll do as I like after applying a foundation of shade much lighter than hers That's being honest and doing what you like,[]
She sounds very confident even without makeup and i think that makes her pretty,[]
oh my god; you're not the same person after makeup,[]
인트로에 걍 서울깩쟁이처럼 아주 왕창 매력 뿜뿜해놓고 첫인사 완전 구수 완죤 내-스-r-일-이-야,"['인트로', '서울', '깩', '아주', '왕창', '매력', '뿜뿜', '인사', '완전', '구수', '완죤', '내', '스', '일', '이']"
hey carla Someone depressed is just someone that has suffered so much that doesn’t know how to cope after that We all feel like that from time to time and then with time we find ways to stand up again and find something that maybe we  would’ve never found if we didn’t passed through that state of darkness Because the darkness only makes the light shine brighter Have a wonderful day,[]
she isn't like jugyeong from true beauty at all what  ya'll talking about yes shes beautiful yes she looks more natural i guess without makeup yes she's korean but no she isn't exactly like jugyeong from tb idk what yall are on fr tho,[]
I feel like I’ve seen her face in the filter of SNOW app lol she’s so gorgeous ❤️,[]
it looks like a filter or something at the end when she's posing because her face suddenly looks much slimmer than when she's talking right before she starts posing,[]
Step One: Be naturally beautiful,[]
23:34 (G)I-dle Soojin's eye point,[]
it looks like I have a mask onbut I do what I want Haha yes I love that,[]
When she shared the dm a girl had send her I felt so sentimental It’s hard to imagine her being depressed when she’s always so energetic but that’s how high functioning depression works I hope she knows that we all appreciate her and that she’s never alone ,[]
I've always wanted contact lenses like yours,[]
I came for the makeup but I stayed for her personality ♥️♥️♥️♥️♥️,[]
the way she speaks and her accent are so good It's not like she's trying to be cute or anything she's just straight out being herself and it shows a lot of confidence And yes she's like True Beauty but in her case she actually knows she is pretty and uses makeup because she simply likes,[]
Hi  I'm a french subscriber and I absolutely love your channel I just wish you could put english subtitles more often so I can understand a bit  big kiss from Paris ,[]
